,code,時価総額,セクター_en,従業員数,PBR,総収入,純利益,年,名前,セクター,address,lon,lat,display_name,log_price_rate
2932,8041,15630095360.0,Consumer Defensive,1399.0,0.7449061,319813000000.0,1192000000.0,2020.0,ＯＵＧホールディングス,食品,〒553-0005 大阪市福島区野田２−１３−５ うおいちニッセイビル,34.682842,135.48365800000002,8041 ＯＵＧホールディングス,0.08146861376449131
2933,8043,41330757632.0,Consumer Defensive,2631.0,0.7534654000000001,351356000000.0,1743000000.0,2020.0,スターゼン,食品,〒108-0075 東京都港区港南２−５−７ 港南ビル,35.62527100000001,139.746735,8043 スターゼン,-0.017331813382861008
2934,8045,6572430848.0,Consumer Defensive,191.0,0.55146533,46812000000.0,82000000.0,2020.0,横浜丸魚,食品,〒221-0054 横浜市神奈川区山内町１,35.464027,139.639526,8045 横浜丸魚,-0.08127403624810584
2935,8046,6998372352.0,Basic Materials,463.0,0.25646013,34391000000.0,1104000000.0,2020.0,丸藤シートパイル,建設関連製品・設備,〒103-0023 東京都中央区日本橋本町３−７−２ ＭＦＰＲ日本橋本町ビル,35.683704,139.78035,8046 丸藤シートパイル,-0.09461778611601511
2936,8050,55731195904.0,Consumer Cyclical,11947.0,0.5403167,239150000000.0,3394000000.0,2020.0,セイコーホールディングス,アパレル・アクセサリー,〒104-8110 東京都中央区銀座１−２６−１,35.670655557027004,139.77505555769,8050 セイコーホールディングス,-0.7758026730213442
2937,8051,96160489472.0,Industrials,3077.0,0.9679053,472191000000.0,8088000000.0,2020.0,山善,産業機械,〒550-8660 大阪市西区立売堀２−３−１６,34.67617,135.493713,8051 山善,-0.040411455275070916
2938,8052,23117764608.0,Industrials,748.0,0.8990319999999999,104939000000.0,3740000000.0,2020.0,椿本興業,産業機械,〒530-0001 大阪市北区梅田３−３−２０ 明治安田生命大阪梅田ビル,34.695995,135.49488799999997,8052 椿本興業,-0.09121980594438892
2939,8053,1628788359168.0,Industrials,,0.6635941999999999,5299814000000.0,171359000000.0,2020.0,住友商事,総合商社,〒100-8601 東京都千代田区大手町２−３−２ 大手町プレイス　イーストタワー,35.683803418555996,139.771410563,8053 住友商事,-0.12015135879014405
2940,8056,382926815232.0,Technology,7830.0,3.0416803,311554000000.0,18182000000.0,2020.0,日本ユニシス,ＳＩ・ソフトウェア開発,〒135-8560 東京都江東区豊洲１−１−１,35.657314,139.79431200000002,8056 日本ユニシス,0.18692321732109357
2941,8057,51188207616.0,Industrials,3184.0,1.3284938,200307000000.0,3490000000.0,2020.0,内田洋行,事務機器,〒104-8282 東京都中央区新川２−４−７,35.672955,139.783325,8057 内田洋行,-0.5563288942910105
2942,8058,3635357417472.0,Industrials,,0.6913066,14779734000000.0,535353000000.0,2020.0,三菱商事,総合商社,〒100-8086 東京都千代田区丸の内２−３−１,35.675362,139.76646399999998,8058 三菱商事,-0.07856309210357557
2943,8059,42022703104.0,Industrials,1209.0,0.8356933000000001,161476000000.0,4876000000.0,2020.0,第一実業,産業機械,〒101-8222 東京都千代田区神田駿河台４−６ 御茶ノ水ソラシティ,35.695388886081,139.76993611088002,8059 第一実業,0.09462890340998249
2944,8060,284750938112.0,Industrials,17001.0,0.85318595,621134000000.0,22250000000.0,2019.0,キヤノンマーケティングジャパン,事務機器,〒108-8011 東京都港区港南２−１６−６,35.622334,139.743393,8060 キヤノンマーケティングジャパン,-0.06315427974506249
2945,8061,15867933696.0,Industrials,971.0,0.6048766999999999,140677000000.0,-1262000000.0,2020.0,西華産業,産業機械,〒100-0005 東京都千代田区丸の内３−３−１ 新東京ビル,35.674267,139.765503,8061 西華産業,0.05458530790424878
2946,8065,22463895552.0,Basic Materials,992.0,0.5059223,206197000000.0,2851000000.0,2020.0,佐藤商事,鉄鋼,〒100-8285 東京都千代田区丸の内１−８−１ 丸の内トラストタワーＮ館,35.680126,139.772949,8065 佐藤商事,-0.10299714278414154
2947,8066,164767072256.0,Industrials,2222.0,1.2454223999999998,412598000000.0,10440000000.0,2020.0,三谷商事,燃料・資源,〒910-8510 福井市豊島１−３−１ 三谷ビル,36.053917,136.223099,8066 三谷商事,0.06669178870606872
2948,8068,66910191616.0,Technology,561.0,1.1206249,108538000000.0,1303000000.0,2020.0,菱洋エレクトロ,電子部品・産業用電子機器,〒104-8408 東京都中央区築地１−１２−２２,35.66533300000001,139.773438,8068 菱洋エレクトロ,0.48935561779049247
2949,8070,15291241472.0,Industrials,338.0,0.60270494,98604000000.0,2178000000.0,2020.0,東京産業,産業機械,〒100-0004 東京都千代田区大手町２−２−１ 新大手町ビル,35.681797,139.77041599999998,8070 東京産業,-0.0010791517255314743
2950,8072,897549952.0,Communication Services,82.0,0.57869124,8852000000.0,108000000.0,2020.0,日本出版貿易,メディア,〒101-0064 東京都千代田区神田猿楽町１−２−１,35.696073110551,139.777132302,8072 日本出版貿易,-0.04870957484161334
2951,8074,73549078528.0,Industrials,2242.0,0.8813085999999999,491348000000.0,8950000000.0,2020.0,ユアサ商事,産業機械,〒101-8580 東京都千代田区神田美土代町７ 住友不動産神田ビル,35.690141663496,139.76916110831002,8074 ユアサ商事,-0.07118493673812734
2952,8075,16480197632.0,Basic Materials,1576.0,0.31521020000000005,936031000000.0,1629000000.0,2020.0,神鋼商事,鉄鋼,〒541-8557 大阪市中央区北浜２−６−１８ 淀屋橋スクエア,34.688621999999995,135.506607,8075 神鋼商事,-0.39883441497388905
2953,8077,6782650880.0,Industrials,257.0,0.6490584,22050000000.0,469000000.0,2019.0,トルク,建設関連製品・設備,〒550-0015 大阪市西区南堀江２−７−４,34.666866,135.493942,8077 トルク,-0.08377537755585863
2954,8078,102366871552.0,Industrials,4627.0,0.6083069000000001,1907493000000.0,-13674000000.0,2020.0,阪和興業,鉄鋼,〒541-8585 大阪市中央区伏見町４−３−９,34.685616667906,135.50213610719,8078 阪和興業,0.0042373712063547815
2955,8079,64165249024.0,Consumer Defensive,1356.0,1.5960747,105800000000.0,2651000000.0,2019.0,正栄食品工業,食品,〒110-8723 東京都台東区秋葉原５−７,35.69928,139.777847,8079 正栄食品工業,-0.11053928321942454
2956,8081,37655105536.0,Industrials,834.0,0.83900666,126519000000.0,3416000000.0,2020.0,カナデン,電子部品・産業用電子機器,〒104-6215 東京都中央区晴海１−８−１２ 晴海トリトンオフィスタワーＺ,35.654066671218,139.78469444196,8081 カナデン,-0.0380757231026153
2957,8084,33230069760.0,Technology,1279.0,0.48802537,230087000000.0,3860000000.0,2020.0,菱電商事,電子部品・産業用電子機器,〒170-8448 東京都豊島区東池袋３−１５−１５,35.727905,139.72151200000002,8084 菱電商事,-0.03187993970205264
2958,8085,11194701824.0,Industrials,730.0,0.63412285,98697000000.0,1594000000.0,2020.0,ナラサキ産業,設備機器・部品,〒104-8530 東京都中央区入船３−３−８ プライムタワー築地,35.66692000000001,139.779556,8085 ナラサキ産業,0.12973347284447873
2959,8086,183973412864.0,Healthcare,32786.0,1.2346084,442516000000.0,-12281000000.0,2020.0,ニプロ,ヘルスケア製品・サービス,〒531-8510 大阪市北区本庄西３−９−３,34.711426,135.507339,8086 ニプロ,-0.06255704943381286
2960,8087,18207227904.0,Industrials,1066.0,0.42828846,104619000000.0,2808000000.0,2020.0,フルサト工業,建設関連製品・設備,〒540-0024 大阪市中央区南新町１−２−１０,34.68111,135.519226,8087 フルサト工業,-0.26758654512171687
2961,8088,321432256512.0,Industrials,9849.0,1.4684311,686771000000.0,20994000000.0,2020.0,岩谷産業,燃料・資源,〒541-0053 大阪市中央区本町３−６−４ 本町ガーデンシティ,34.68058,135.505096,8088 岩谷産業,0.5555944034196235
2962,8089,14733026304.0,Industrials,2495.0,0.42595685,251475000000.0,-3787000000.0,2020.0,ナイス,住宅設備・機器,〒230-8571 横浜市鶴見区鶴見中央４−３３−１,35.504379,139.684357,8089 ナイス,0.23433097640561895
2963,8090,6530821632.0,Industrials,518.0,0.5115497,119960000000.0,1814000000.0,2019.0,昭光通商,化学,〒105-8432 東京都港区芝公園２−４−１,35.653999,139.755783,8090 昭光通商,-0.18396224625141455
2964,8091,6810317824.0,Consumer Defensive,979.0,0.42019483,117900000000.0,2365000000.0,2020.0,ニチモウ,食品,〒140-0002 東京都品川区東品川２−２−２０ 天王洲オーシャンスクエア,35.619297,139.752625,8091 ニチモウ,-0.02960452523640853
2965,8093,8316307456.0,Technology,652.0,0.39513758,60387000000.0,221000000.0,2020.0,極東貿易,設備機器・部品,〒100-0004 東京都千代田区大手町２−２−１ 新大手町ビル,35.681999,139.77027900000002,8093 極東貿易,-0.4422868561575197
2966,8095,16606312448.0,Healthcare,957.0,0.78125477,61647000000.0,1533000000.0,2019.0,イワキ,ヘルスケア製品・サービス,〒103-8403 東京都中央区日本橋本町４−８−２,35.686253,139.777679,8095 イワキ,0.14116097882284687
2967,8096,114675572736.0,Technology,1274.0,2.1086473,71961000000.0,7387000000.0,2020.0,兼松エレクトロニクス,ＳＩ・ソフトウェア開発,〒104-8338 東京都中央区京橋２−１３−１０,35.672308335233005,139.77547222651,8096 兼松エレクトロニクス,0.14597615039185174
2968,8097,85263335424.0,Energy,1995.0,0.8819265,667929000000.0,8164000000.0,2020.0,三愛石油,燃料・資源,〒100-8154 東京都千代田区大手町２−３−２ 大手町プレイス　イーストタワー,35.683844446308,139.77135555549,8097 三愛石油,-0.041233011205155524
2969,8098,84696612864.0,Basic Materials,4282.0,0.5474964,600312000000.0,11415000000.0,2020.0,稲畑産業,化学,〒103-8448 東京都中央区日本橋本町２−８−２,35.685143,139.780594,8098 稲畑産業,-0.10570858267602783
2970,8101,11143814144.0,Consumer Cyclical,656.0,0.48229882,115548000000.0,1008000000.0,2020.0,ＧＳＩクレオス,アパレル・アクセサリー,〒102-0074 東京都千代田区九段南２−３−１,35.689751,139.74899299999998,8101 ＧＳＩクレオス,0.31417182362010737
2971,8103,17081148416.0,Industrials,473.0,0.5382606,137036000000.0,2091000000.0,2020.0,明和産業,化学,〒100-8311 東京都千代田区丸の内３−３−１,35.674267,139.765503,8103 明和産業,-0.297454392134278
2972,8104,8762140672.0,Basic Materials,1055.0,0.6412420999999999,92390000000.0,844000000.0,2020.0,クワザワ,建設関連製品・設備,〒003-8560 札幌市白石区中央２条７−１−１,43.050812,141.406128,8104 クワザワ,-0.061144276475963606
2973,8105,3712130304.0,Consumer Cyclical,119.0,0.97841555,5547000000.0,-144000000.0,2020.0,堀田丸正,アパレル・アクセサリー,〒103-0022 東京都中央区日本橋室町４−１−１１,35.686096,139.774872,8105 堀田丸正,-0.30575637996892646
2974,8107,3213792000.0,Consumer Cyclical,114.0,4.0261703,4916000000.0,-580000000.0,2020.0,キムラタン,アパレル・アクセサリー,〒650-0001 神戸市中央区加納町２−４−１０ 水木ビルディング,34.696444449341996,135.19644166835,8107 キムラタン,-0.2318016140573243
2975,8108,29276884992.0,Consumer Defensive,3562.0,0.57098776,,,,ヤマエ久野,食品,〒812-8548 福岡市博多区博多駅東２−１３−３４,33.585278,130.429428,8108 ヤマエ久野,0.0
2976,8111,319019384832.0,Consumer Cyclical,1356.0,7.2348504,97899000000.0,10770000000.0,2020.0,ゴールドウイン,娯楽用品,〒150-8517 東京都渋谷区松濤２−２０−６,35.6562,139.692368,8111 ゴールドウイン,-0.15430925756151487
2977,8113,3016800337920.0,Consumer Defensive,16304.0,6.3194346,714233000000.0,46116000000.0,2019.0,ユニ・チャーム,トイレタリー・化粧品,〒108-8575 東京都港区三田３−５−２７ 住友不動産三田ツインビル西館,35.64038499999999,139.74534599999998,8113 ユニ・チャーム,0.28612972114531354
2978,8114,134952312832.0,Consumer Cyclical,3452.0,1.9585948,124561000000.0,-2481000000.0,2020.0,デサント,娯楽用品,〒543-8921 大阪市天王寺区堂ケ芝１−１１−３,34.655132,135.530197,8114 デサント,-0.14667595382742651
2979,8115,2387589888.0,Consumer Cyclical,251.0,0.37878788,9503000000.0,-1425000000.0,2020.0,ムーンバット,アパレル・アクセサリー,〒600-8491 京都市下京区室町通四条南入鶏鉾町４９３,35.000359,135.760696,8115 ムーンバット,-0.4482078374808239
2980,8117,40621559808.0,Consumer Cyclical,286.0,1.3043278,25943000000.0,3875000000.0,2020.0,中央自動車工業,他個人サービス・製品,〒530-0005 大阪市北区中之島４−２−３０,34.687599,135.493149,8117 中央自動車工業,-0.10690028594384321
2981,8118,9876358144.0,Consumer Cyclical,187.0,0.47555542,10630000000.0,700000000.0,2020.0,キング,アパレル・アクセサリー,〒141-0031 東京都品川区西五反田２−１４−９,35.623192,139.723419,8118 キング,0.009346293137200434
2982,8119,4924899840.0,Consumer Cyclical,760.0,0.46157479999999995,41217000000.0,191000000.0,2020.0,三栄コーポレーション,他個人サービス・製品,〒111-8682 東京都台東区寿４−１−２,35.704762,139.796875,8119 三栄コーポレーション,-0.5230419143182011
2983,8123,1679910784.0,Consumer Cyclical,298.0,0.2568404,14859000000.0,-13000000.0,2020.0,川辺,アパレル・アクセサリー,〒160-8403 東京都新宿区四谷４−１６−３,35.686028,139.719162,8123 川辺,-0.1634419561463109
2984,8125,58062548992.0,Industrials,974.0,0.61237186,82275000000.0,3607000000.0,2020.0,ワキタ,建設農業機械・産業車両,〒550-0002 大阪市西区江戸堀１−３−２０,34.688046,135.499435,8125 ワキタ,-0.02684957262223577
2985,8127,7047792640.0,Consumer Cyclical,,0.44609067,14252000000.0,-1295000000.0,2020.0,ヤマトインターナショナル,アパレル・アクセサリー,〒577-0061 大阪府東大阪市森河内西１−３−１,34.676886108286,135.56796666651002,8127 ヤマトインターナショナル,-0.2031530164562531
2986,8129,132913430528.0,Healthcare,7847.0,0.55580324,1263708000000.0,16230000000.0,2020.0,東邦ホールディングス,ヘルスケア製品・サービス,〒155-8655 東京都世田谷区代沢５−２−１,35.651718,139.67025800000002,8129 東邦ホールディングス,-0.28315723413634475
2987,8130,87309623296.0,Consumer Cyclical,2241.0,0.9386493,161265000000.0,1432000000.0,2020.0,サンゲツ,住宅設備・機器,〒451-8575 名古屋市西区幅下１−４−１,35.177887,136.896454,8130 サンゲツ,-0.26987947471020773
2988,8131,82769928192.0,Energy,1549.0,1.0114145,240127000000.0,3546000000.0,2020.0,ミツウロコグループホールディングス,燃料・資源,〒104-0031 東京都中央区京橋３−１−１ 東京スクエアガーデン,35.672783,139.772018,8131 ミツウロコグループホールディングス,0.0467157980255353
2989,8132,32259995648.0,Energy,1630.0,0.67365193,237036000000.0,2989000000.0,2020.0,シナネンホールディングス,燃料・資源,〒108-6306 東京都港区三田３−５−２７,35.640433335901,139.74542499683997,8132 シナネンホールディングス,0.40530660465026513
2990,8133,113106763776.0,Energy,5583.0,0.8553663,897427000000.0,12056000000.0,2020.0,伊藤忠エネクス,燃料・資源,〒100-6028 東京都千代田区霞が関３−２−５ 霞が関ビルディング,35.667944439579,139.750430552,8133 伊藤忠エネクス,0.14138197312846076
2991,8135,3836699904.0,Consumer Cyclical,575.0,0.4022972,41854000000.0,209000000.0,2020.0,ゼット,娯楽用品,〒543-8601 大阪市天王寺区烏ケ辻１−２−１６,34.653884999999995,135.529053,8135 ゼット,-0.13816191081368392
2992,8136,132362805248.0,Consumer Cyclical,1276.0,3.2218392000000002,55261000000.0,191000000.0,2020.0,サンリオ,メディア,〒141-8603 東京都品川区大崎１−１１−１ ゲートシティ大崎ウエストタワー,35.617432,139.731949,8136 サンリオ,-0.4111933512032509
2993,8137,14988054528.0,Technology,1053.0,0.45365983,137943000000.0,1341000000.0,2020.0,サンワテクノス,電子部品・産業用電子機器,〒104-0031 東京都中央区京橋３−１−１ 東京スクエアガーデン,35.672858329139,139.77194166916001,8137 サンワテクノス,-0.11840991316354542
2994,8138,3657598720.0,Basic Materials,176.0,0.3884665,24356000000.0,7000000.0,2020.0,三京化成,化学,〒541-0057 大阪市中央区北久宝寺町１−９−８,34.676955559336,135.50986110783998,8138 三京化成,0.06461471451640349
2995,8139,2331011072.0,Consumer Cyclical,630.0,0.19787829,20690000000.0,-104000000.0,2020.0,ナガホリ,アパレル・アクセサリー,〒110-8546 東京都台東区上野１−１５−３,35.703835,139.773376,8139 ナガホリ,-0.4497195030688493
2996,8140,43859464192.0,Technology,983.0,0.51260865,227297000000.0,1193000000.0,2020.0,リョーサン,電子部品・産業用電子機器,〒101-0031 東京都千代田区東神田２−３−５,35.69335200000001,139.782516,8140 リョーサン,-0.39503216706966576
2997,8141,27475582976.0,Technology,651.0,0.6021458000000001,101627000000.0,1236000000.0,2020.0,新光商事,電子部品・産業用電子機器,〒141-8540 東京都品川区大崎１−２−２ アートヴィレッジ大崎Ｃタワー,35.62001400000001,139.730133,8141 新光商事,-0.1384143115614023
2998,8142,22267404288.0,Consumer Defensive,2752.0,1.1400336000000002,231266000000.0,474000000.0,2020.0,トーホー,食品,〒658-0033 神戸市東灘区向洋町西５−９,34.683964,135.265396,8142 トーホー,-0.046365748417168576
2999,8143,855214336.0,Consumer Cyclical,191.0,0.4834819,8654000000.0,-1512000000.0,2020.0,ラピーヌ,アパレル・アクセサリー,〒540-0008 大阪市中央区大手前１−７−３１ ＯＭＭビル,34.687066665114,135.52123332944998,8143 ラピーヌ,-0.656838014211373
3000,8144,7504254464.0,Technology,415.0,0.29175153,51579000000.0,411000000.0,2020.0,電響社,民生用エレクトロニクス,〒556-0006 大阪市浪速区日本橋東２−１−３,34.656859999999995,135.51181,8144 電響社,-0.02009379049520851
3001,8147,4946785792.0,Industrials,211.0,0.5522818,24305000000.0,660000000.0,2020.0,トミタ,産業機械,〒104-0061 東京都中央区銀座８−３−１０,35.66584,139.762131,8147 トミタ,-0.23273758207134868
3002,8150,42671251456.0,Technology,614.0,1.0283606,123085000000.0,1451000000.0,2020.0,三信電気,電子部品・産業用電子機器,〒108-8404 東京都港区芝４−４−１２,35.64505399999999,139.752487,8150 三信電気,0.18456003711180793
3003,8151,26763634688.0,Technology,,0.8846821,23104000000.0,1438000000.0,2020.0,東陽テクニカ,電子部品・産業用電子機器,〒103-8284 東京都中央区八重洲１−１−６,35.680943,139.77536,8151 東陽テクニカ,-0.11228673124258405
3004,8152,3178915840.0,Basic Materials,439.0,0.26129168,21098000000.0,175000000.0,2020.0,ソマール,化学,〒104-8109 東京都中央区銀座４−１１−２,35.666988,139.7715,8152 ソマール,-0.12029173142457979
3005,8153,83705896960.0,Consumer Cyclical,1351.0,1.9129916,68985000000.0,365000000.0,2020.0,モスフードサービス,外食・娯楽サービス,〒141-6004 東京都品川区大崎２−１−１ ＴｈｉｎｋＰａｒｋ　Ｔｏｗｅｒ,35.615215,139.73085,8153 モスフードサービス,-0.027686529315636213
3006,8154,61233123328.0,Technology,7041.0,0.6936786,443615000000.0,5852000000.0,2020.0,加賀電子,電子部品・産業用電子機器,〒101-8629 東京都千代田区神田松永町２０,35.696804,139.77406299999998,8154 加賀電子,-0.039732810971121364
3007,8155,91848237056.0,Technology,980.0,1.8287967,58279000000.0,540000000.0,2010.0,三益半導体工業,電子部品・産業用電子機器,〒370-3533 群馬県高崎市保渡田町２１７４−１,36.38232,138.992493,8155 三益半導体工業,0.17350538266958943
3008,8157,28094068736.0,Industrials,2359.0,0.9546463,125366000000.0,3155000000.0,2020.0,都築電気,ＳＩ・ソフトウェア開発,〒105-8665 東京都港区新橋６−１９−１５ 東京美術倶楽部ビル,35.657555,139.75676,8157 都築電気,0.0533104570599465
3009,8158,13311835136.0,Basic Materials,333.0,0.54828227,99749000000.0,840000000.0,2020.0,ソーダニッカ,化学,〒103-8322 東京都中央区日本橋３−６−２ 日本橋フロント,35.676468,139.775665,8158 ソーダニッカ,-0.14311671653057134
3010,8159,42374434816.0,Technology,1341.0,0.58348936,170541000000.0,4390000000.0,2020.0,立花エレテック,電子部品・産業用電子機器,〒550-8555 大阪市西区西本町１−１３−２５,34.680027,135.496933,8159 立花エレテック,-0.09048444338395431
3011,8160,60028084224.0,Consumer Cyclical,1265.0,2.2585638,43924000000.0,573000000.0,2020.0,木曽路,外食・娯楽サービス,〒466-8507 名古屋市昭和区白金３−１８−１３,35.136974,136.919083,8160 木曽路,-0.205658802092607
3012,8163,30180847616.0,Consumer Cyclical,1448.0,3.1685054,44643000000.0,-2486000000.0,2020.0,ＳＲＳホールディングス,外食・娯楽サービス,〒541-0052 大阪市中央区安土町２−３−１３ 大阪国際ビルディング,34.680813,135.50778200000002,8163 ＳＲＳホールディングス,-0.2489919972244737
3013,8165,13383769088.0,Consumer Cyclical,1424.0,0.46196872,89150000000.0,8182000000.0,2019.0,千趣会,他消費財小売り,〒530-0035 大阪市北区同心１−６−２３,34.697763888819,135.51935277837,8165 千趣会,-0.474531823022469
3014,8166,3362466560.0,Consumer Cyclical,635.0,0.56268656,22747031000.0,427795000.0,2010.0,タカキュー,衣料小売り,〒173-0004 東京都板橋区板橋３−９−７,35.748493,139.71363799999997,8166 タカキュー,-0.3574592516736109
3015,8167,64876687360.0,Consumer Cyclical,1820.0,0.90425307,228814000000.0,2240000000.0,2020.0,リテールパートナーズ,コンビニ・食品小売り,〒747-8509 山口県防府市大字江泊１９３６,34.046093,131.60733000000002,8167 リテールパートナーズ,0.5069492080123305
3016,8168,48266444800.0,Consumer Cyclical,1464.0,1.1805003,184761000000.0,2588000000.0,2010.0,ケーヨー,他消費財小売り,〒264-0032 千葉市若葉区みつわ台１−２８−１,35.62850200000001,140.131393,8168 ケーヨー,0.2655370961257345
3017,8173,74679066624.0,Consumer Cyclical,3940.0,0.8020941999999999,415643000000.0,5418000000.0,2020.0,上新電機,家電・コンピュータ小売り,〒556-8550 大阪市浪速区日本橋西１−６−５,34.656162,135.506516,8173 上新電機,0.06635875921202845
3018,8174,213116731392.0,Utilities,1724.0,3.0948607999999997,132496000000.0,7742000000.0,2020.0,日本瓦斯,燃料・資源,〒151-8582 東京都渋谷区代々木４−３１−８,35.679711106502,139.69284721943,8174 日本瓦斯,0.47522228606945605
3019,8179,67489386496.0,Consumer Cyclical,2706.0,2.2371142,140577000000.0,1923000000.0,2019.0,ロイヤルホールディングス,外食・娯楽サービス,〒154-8584 東京都世田谷区桜新町１−３４−６,35.623207,139.645538,8179 ロイヤルホールディングス,-0.29526196797455
3020,8181,2388667904.0,Consumer Cyclical,314.0,0.25548586,7177320000.0,-507706000.0,2010.0,東天紅,外食・娯楽サービス,〒110-8707 東京都台東区池之端１−４−１,35.707177775301,139.77171111074,8181 東天紅,-0.3375686611691341
3021,8182,95022424064.0,Consumer Defensive,2808.0,1.7669717,254267000000.0,685000000.0,2020.0,いなげや,コンビニ・食品小売り,〒190-8517 東京都立川市栄町６−１−１,35.711857,139.42648300000002,8182 いなげや,0.20340953229907646
3022,8184,213864595456.0,Consumer Cyclical,,1.1777718000000001,146694000000.0,6422000000.0,2020.0,島忠,他消費財小売り,〒338-8511 さいたま市中央区上落合８−３−３２,35.896057004198,139.62624424112,8184 島忠,0.6427351137554501
3023,8185,32201746432.0,Consumer Cyclical,1774.0,0.50358355,113530000000.0,-1643000000.0,2020.0,チヨダ,衣料小売り,〒167-8505 東京都杉並区荻窪４−３０−１６ 藤澤ビルディング,35.700588886982004,139.62687222513,8185 チヨダ,-0.5193986065756085
3024,8186,11056359424.0,Consumer Cyclical,1671.0,0.107516535,73102000000.0,3626000000.0,2003.0,大塚家具,他消費財小売り,〒135-8071 東京都江東区有明３−６−１１ 東京ファッションタウンビル東館,35.627625,139.793808,8186 大塚家具,-0.20597574769184437
3025,8194,172475711488.0,Consumer Defensive,6384.0,1.8757241000000002,714683000000.0,7834000000.0,2020.0,ライフコーポレーション,コンビニ・食品小売り,〒532-0004 大阪市淀川区西宮原２−２−２２,34.732002,135.49491899999998,8194 ライフコーポレーション,0.32865991517620086
3026,8198,94696218624.0,Consumer Defensive,2336.0,1.3065098999999998,271517000000.0,2937000000.0,2020.0,マックスバリュ東海,コンビニ・食品小売り,〒435-0042 浜松市東区篠ケ瀬町１２９５−１,34.718316670179995,137.78095278039,8198 マックスバリュ東海,0.1278333715098848
3027,8200,55085993984.0,Consumer Cyclical,644.0,4.876447,47279000000.0,-210000000.0,2020.0,リンガーハット,外食・娯楽サービス,〒141-0032 東京都品川区大崎１−６−１ ＴＯＣ大崎ビル,35.617432,139.731949,8200 リンガーハット,-0.10941578105480264
3028,8202,19014758400.0,Consumer Cyclical,1851.0,0.6382698,129520000000.0,-7872000000.0,2019.0,ラオックス,家電・コンピュータ小売り,〒105-0011 東京都港区芝公園２−１１−１ 住友不動産芝公園タワー,35.65100498466357,139.75484374428913,8202 ラオックス,-0.38324197132345417
3029,8203,28149274624.0,Consumer Defensive,724.0,1.0658796999999998,122318000000.0,1321000000.0,2020.0,ＭｒＭａｘＨＤ,他消費財小売り,〒812-0064 福岡市東区松田１−５−７,33.614048,130.441559,8203 ＭｒＭａｘＨＤ,0.4953148030927451
3030,8207,9101174784.0,Consumer Cyclical,366.0,6.132915000000001,14567000000.0,-845000000.0,2020.0,テンアライド,外食・娯楽サービス,〒152-0004 東京都目黒区鷹番２−１６−１８ Ｋビル,35.625645,139.69035300000002,8207 テンアライド,-0.3473665795049824
3031,8208,8328879104.0,Consumer Cyclical,454.0,0.9022683000000001,38257000000.0,-391000000.0,2020.0,エンチョー,他消費財小売り,〒417-0052 静岡県富士市中央町２−１２−１２,35.160121999999994,138.684631,8208 エンチョー,0.18496207693789446
3032,8209,1286297088.0,Consumer Cyclical,326.0,0.20867217,12241009000.0,-1903324000.0,2010.0,フレンドリー,外食・娯楽サービス,〒574-0014 大阪府大東市寺川３−１２−１,34.709175,135.64224199999998,8209 フレンドリー,-1.3287329652071906
3033,8214,36579774464.0,Consumer Cyclical,4010.0,0.2867349,180220000000.0,447000000.0,2020.0,ＡＯＫＩホールディングス,衣料小売り,〒224-8588 横浜市都筑区葛が谷６−５６,35.534894441758,139.56663333115,8214 ＡＯＫＩホールディングス,-0.7561583731341299
3034,8215,1571702784.0,Consumer Cyclical,491.0,0.64095706,5154000000.0,-262000000.0,2020.0,銀座山形屋,衣料小売り,〒104-0043 東京都中央区湊２−４−１ ＴＯＭＡＣビル,35.66796110872,139.78127777601006,8215 銀座山形屋,-0.6280605640400588
3035,8217,58251001856.0,Consumer Cyclical,2042.0,0.7592416000000001,265398000000.0,1429000000.0,2020.0,オークワ,コンビニ・食品小売り,〒641-8501 和歌山市中島１８５−３,34.205859999999994,135.189224,8217 オークワ,-0.101035020330457
3036,8218,141039665152.0,Consumer Cyclical,4253.0,0.72082204,348573000000.0,11941000000.0,2020.0,コメリ,他消費財小売り,〒950-1492 新潟市南区清水４５０１−１,37.703812,139.00161699999998,8218 コメリ,0.23386179524992892
3037,8219,23143004160.0,Consumer Cyclical,7828.0,0.12839986,217696000000.0,-16900000000.0,2020.0,青山商事,衣料小売り,〒721-8556 広島県福山市王子町１−３−５,34.483932,133.386429,8219 青山商事,-1.0028954464237005
3038,8225,740074176.0,Consumer Cyclical,269.0,0.62018347,9091000000.0,47000000.0,2020.0,タカチホ,食品,〒381-0022 長野市大豆島５８８８,36.622147,138.23641999999998,8225 タカチホ,-0.22521199883619836
3039,8226,3220496128.0,Technology,160.0,0.81038505,10275000000.0,41000000.0,2020.0,理経,電子部品・産業用電子機器,〒163-0535 東京都新宿区西新宿１−２６−２ 新宿野村ビル,35.689781,139.698639,8226 理経,0.11567401718100538
3040,8227,393595715584.0,Consumer Cyclical,3162.0,1.0508243,522894000000.0,13125000000.0,2020.0,しまむら,衣料小売り,〒331-9550 さいたま市北区宮原町２−１９−４,35.938332,139.615799,8227 しまむら,0.2898208894563724
3041,8230,5296383488.0,Consumer Cyclical,765.0,0.585916,17917000000.0,-1114000000.0,2020.0,はせがわ,他消費財小売り,〒812-0026 福岡市博多区上川端町１２−１９２ はせがわビル,33.591202,130.409225,8230 はせがわ,-0.29532230294334505
